ubigeo,g_factor_tasa_paralizacion,g_factor_ratio_sobretiempo_promedio,g_factor_ratio_sobrecosto_promedio,s_factor_total_muertes,s_factor_edad_prom_muerte,s_factor_tasa_prevenibles,g_score,s_score,iris_score,ubigeo_code
HUANCAVELICA_HUANCAVELICA_OCUCAJE,0.0,0.0235862812668277,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0078620937556092,0.1321851144701592,0.0700236041128842,
HUANCAVELICA_HUANCAVELICA_PACHACUTEC,0.0,0.0305919762641055,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0101973254213685,0.1321851144701592,0.0711912199457639,
HUANCAVELICA_HUANCAVELICA_PALCA,0.0,0.1082500085311169,0.0019051456636917,0.0056922138646066,0.3230598952790429,0.0,0.0367183847316029,0.1095840363812165,0.0731512105564097,090114
HUANCAVELICA_HUANCAVELICA_PARCONA,0.024390243902439,0.0438597560996874,0.0002216694625745,0.0036931625669173,0.3928621808435604,0.0,0.022823889821567,0.1321851144701592,0.0775045021458631,
HUANCAVELICA_HUANCAVELICA_PATIVILCA,0.0,0.0209508685929935,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0069836228643311,0.1321851144701592,0.0695843686672452,
HUANCAVELICA_HUANCAVELICA_PILCHACA,0.0555555555555555,0.0918593614548552,0.0015201501633857,0.0009825845361523,0.4043165467625897,0.0,0.0496450223912655,0.135099710432914,0.0923723664120897,090115
HUANCAVELICA_HUANCAVELICA_PUEBLO NUEVO,0.0909090909090909,0.0354743320719123,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0421278076603344,0.1321851144701592,0.0871564610652468,
HUANCAVELICA_HUANCAVELICA_RIO SANTIAGO,0.3571428571428571,0.1181432988104268,0.0,0.0036931625669173,0.3928621808435604,0.0,0.1584287186510946,0.1321851144701592,0.1453069165606269,
HUANCAVELICA_HUANCAVELICA_SALAS,0.0454545454545454,0.0339638918701047,0.0004821239536266,0.0036931625669173,0.3928621808435604,0.0,0.0266335204260922,0.1321851144701592,0.0794093174481257,
HUANCAVELICA_HUANCAVELICA_SAN JOSE DE LOS MOLINOS,0.0,0.0116249509803601,0.0,0.0036931625669173,0.3928621808435604,0.0,0.00387498366012,0.1321851144701592,0.0680300490651396,
HUANCAVELICA_HUANCAVELICA_SAN JUAN BAUTISTA,0.0,0.0476493206053038,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0158831068684346,0.1321851144701592,0.0740341106692969,
HUANCAVELICA_HUANCAVELICA_SANTIAGO,0.0,0.0443703710571727,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0147901236857242,0.1321851144701592,0.0734876190779417,
HUANCAVELICA_HUANCAVELICA_SUBTANJALLA,0.0,0.0245292027863101,0.0,0.0036931625669173,0.3928621808435604,0.0,0.00817640092877,0.1321851144701592,0.0701807576994646,
HUANCAVELICA_HUANCAVELICA_TATE,0.0,0.0556217750256465,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0185405916752155,0.1321851144701592,0.0753628530726873,
HUANCAVELICA_HUANCAVELICA_VILCA,0.0217391304347826,0.0379778737841778,0.0005369828552208,0.003252693636918,0.3545946747756434,0.0,0.0200846623580604,0.1192824561375204,0.0696835592477904,090116
HUANCAVELICA_HUANCAVELICA_YAUCA DEL ROSARIO,0.0,0.0488915402475433,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0162971800825144,0.1321851144701592,0.0742411472763368,
HUANCAVELICA_HUANCAVELICA_YAULI,0.0565217391304347,0.0443828941552189,0.0005578976338746,0.0220912109507352,0.5377394868178962,0.0,0.0338208436398427,0.1866102325895438,0.1102155381146932,090117
HUANCAVELICA_HUAYTARA_ACOSTAMBO,0.0,0.0311889833160475,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0103963277720158,0.1321851144701592,0.0712907211210875,
HUANCAVELICA_HUAYTARA_AYAVI,0.0,0.0393056797940493,0.0,0.0010503489869214,0.3300359712230214,0.0,0.0131018932646831,0.1103621067366476,0.0617320000006653,090602
HUANCAVELICA_HUAYTARA_CORDOVA,0.0,0.0494076776010901,0.0,0.0025072846784576,0.2517985611510791,0.0,0.01646922586703,0.0847686152765122,0.0506189205717711,090603
HUANCAVELICA_HUAYTARA_HUAYACUNDO ARMA,0.0,0.076659166379791,0.0,0.0007115267330758,0.4081098757357748,0.0,0.0255530554599303,0.1362738008229502,0.0809134281414403,090604
HUANCAVELICA_HUAYTARA_HUAYTARA,0.0441176470588235,0.0736969066588751,0.0004191946292443,0.0035237514399945,0.3037341555327166,0.0,0.0394112494489809,0.102419302324237,0.070915275886609,090601
HUANCAVELICA_HUAYTARA_LARAMARCA,0.1,0.0490226487172466,0.0,0.0007115267330758,0.2746893394375409,0.0,0.0496742162390822,0.0918002887235389,0.0707372524813105,090605
HUANCAVELICA_HUAYTARA_OCOYO,0.02,0.0513480629234646,0.0005505838361553,0.0017279934946127,0.3873824017708909,0.0,0.02396621558654,0.1297034650885012,0.0768348403375206,090606
HUANCAVELICA_HUAYTARA_PILPICHACA,0.0,0.0732583019006389,0.0008876432832878,0.0058616249915294,0.5876953609526172,0.0,0.0247153150613089,0.1978523286480489,0.1112838218546789,090607
HUANCAVELICA_HUAYTARA_QUERCO,0.075,0.0266925814567815,0.0017328646575084,0.001084231212306,0.3516459559625027,0.0,0.0344751487047633,0.1175767290582695,0.0760259388815164,090608
HUANCAVELICA_HUAYTARA_QUITO ARMA,0.0,0.0606087527436205,0.0008407940030913,0.0011181134376905,0.1993228946254761,0.0,0.0204831822489039,0.0668136693543889,0.0436484258016464,
HUANCAVELICA_HUAYTARA_SAN ANTONIO DE CUSICANCHA,0.0263157894736842,0.0389595076241081,0.0003065835250061,0.0018635223961509,0.3306783144912641,0.0,0.0218606268742661,0.1108472789624717,0.0663539529183689,090610
HUANCAVELICA_HUAYTARA_SAN FRANCISCO DE SANGAYAICO,0.0,0.0321306491764111,0.0023868333889925,0.0014230534661516,0.2728793709218671,0.0,0.0115058275218012,0.0914341414626729,0.051469984492237,090611
HUANCAVELICA_HUAYTARA_SAN ISIDRO,0.0555555555555555,0.042157994649498,0.0,0.0009148200853832,0.3273381294964028,0.0,0.0325711834016845,0.1094176498605953,0.0709944166311399,090612
HUANCAVELICA_HUAYTARA_SANTIAGO DE CHOCORVOS,0.0833333333333333,0.0538665990137261,0.0005911610793566,0.0038964559192247,0.2627139667576283,0.0,0.045930364475472,0.0888701408922843,0.0674002526838782,090613
HUANCAVELICA_HUAYTARA_SANTIAGO DE QUIRAHUARA,0.1818181818181818,0.0457911345506006,0.001353224402795,0.0007454089584603,0.3331248045042227,0.0,0.0763208469238591,0.1112900711542277,0.0938054590390434,090614
HUANCAVELICA_HUAYTARA_SANTO DOMINGO DE CAPILLAS,0.1111111111111111,0.0515892292797691,0.001848185396848,0.0004065867046147,0.3691200885445491,0.0,0.0548495085959094,0.1231755584163879,0.0890125335061487,090615
HUANCAVELICA_HUAYTARA_TAMBO,0.0,0.0277176227183358,0.0,0.0007454089584603,0.3944322802627464,0.0,0.0092392075727786,0.1317258964070689,0.0704825519899237,090616
HUANCAVELICA_NAZCA_CHANGUILLO,0.0,0.0262511602381457,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0087503867460485,0.1321851144701592,0.0704677506081039,
HUANCAVELICA_NAZCA_EL INGENIO,0.0,0.0341906168197331,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0113968722732443,0.1321851144701592,0.0717909933717018,
HUANCAVELICA_NAZCA_MARCONA,0.0256410256410256,0.0443703710571727,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0233371322327327,0.1321851144701592,0.077761123351446,
HUANCAVELICA_NAZCA_NAZCA,0.1698113207547169,0.029868491877264,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0665599375439936,0.1321851144701592,0.0993725260070764,
HUANCAVELICA_NAZCA_VISTA ALEGRE,0.0666666666666666,0.0284850908464674,0.0,0.0036931625669173,0.3928621808435604,0.0,0.031717252504378,0.1321851144701592,0.0819511834872686,
HUANCAVELICA_PALPA_CHACAPALPA,0.5,0.0568269134845355,0.0,0.0036931625669173,0.3928621808435604,0.0,0.1856089711615118,0.1321851144701592,0.1588970428158355,
HUANCAVELICA_PALPA_LLIPATA,0.0,0.0158522058823092,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0052840686274364,0.1321851144701592,0.0687345915487978,
HUANCAVELICA_PALPA_PALPA,0.0,0.0261422342620538,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0087140780873512,0.1321851144701592,0.0704495962787552,
HUANCAVELICA_PALPA_RIO GRANDE,0.0,0.0443703710571727,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0147901236857242,0.1321851144701592,0.0734876190779417,
HUANCAVELICA_PALPA_SANTA CRUZ,0.0,0.0443703710571727,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0147901236857242,0.1321851144701592,0.0734876190779417,
HUANCAVELICA_PALPA_TIBILLO,0.0,0.0105681372548728,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0035227124182909,0.1321851144701592,0.0678539134442251,
HUANCAVELICA_PISCO_HUANCANO,0.0,0.0146563377192578,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0048854459064192,0.1321851144701592,0.0685352801882892,
HUANCAVELICA_PISCO_HUMAY,0.0769230769230769,0.0238027142961792,0.0023237767054888,0.0036931625669173,0.3928621808435604,0.0,0.0343498559749149,0.1321851144701592,0.0832674852225371,
HUANCAVELICA_PISCO_INDEPENDENCIA,0.1428571428571428,0.0243880090497065,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0557483839689497,0.1321851144701592,0.0939667492195545,
HUANCAVELICA_PISCO_PARACAS,0.0,0.0365435061918497,0.0016056125869758,0.0036931625669173,0.3928621808435604,0.0,0.0127163729262752,0.1321851144701592,0.0724507436982172,
HUANCAVELICA_PISCO_PISCO,0.0,0.0484718486723497,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0161572828907832,0.1321851144701592,0.0741711986804712,
HUANCAVELICA_PISCO_SAN ANDRES,0.0,0.0443861764704659,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0147953921568219,0.1321851144701592,0.0734902533134906,
HUANCAVELICA_PISCO_SAN CLEMENTE,0.0476190476190476,0.0277367251461224,0.0004501996606059,0.0036931625669173,0.3928621808435604,0.0,0.0252686574752586,0.1321851144701592,0.0787268859727089,
HUANCAVELICA_PISCO_TUPAC AMARU INCA,0.0833333333333333,0.0277844009532872,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0370392447622068,0.1321851144701592,0.084612179616183,
HUANCAVELICA_TAYACAJA_ACOSTAMBO,0.0208333333333333,0.0544417316890478,0.0002822184879986,0.0061665650199905,0.3485867044069661,0.0,0.0251857611701265,0.1182510898089855,0.071718425489556,090702
HUANCAVELICA_TAYACAJA_ACRAQUIA,0.0,0.0565719803490013,0.0012092886539118,0.005116216033069,0.374858008330178,0.0,0.019260423000971,0.126658074787749,0.07295924889436,090703
HUANCAVELICA_TAYACAJA_AHUAYCHA,0.0181818181818181,0.0297101119986173,0.0019434108695035,0.0049806871315307,0.4427377017305076,0.0,0.0166117803499796,0.1492394629540128,0.0829256216519962,090704
HUANCAVELICA_TAYACAJA_AHUIMPUQUIO,0.0,0.0313390129437183,0.0007687221401301,0.0036931625669173,0.3928621808435604,0.0,0.0107025783612828,0.1321851144701592,0.071443846415721,
HUANCAVELICA_TAYACAJA_ANDAYMARCA,0.0,0.0284926108067273,0.0016170648915141,0.0024395202276885,0.4163792253868139,0.0,0.0100365585660805,0.1396062485381675,0.074821403552124,090720
HUANCAVELICA_TAYACAJA_COLCABAMBA,0.0239043824701195,0.0429033444477349,0.0007606738022408,0.0161279392830521,0.3973123388081987,0.0,0.0225228002400317,0.1378134260304169,0.0801681131352243,090705
HUANCAVELICA_TAYACAJA_DANIEL ALOMIA ROBLES,1.0,0.0352554374017238,0.0,0.0036931625669173,0.3928621808435604,0.0,0.3450851458005746,0.1321851144701592,0.2386351301353669,
HUANCAVELICA_TAYACAJA_DANIEL HERNANDEZ,0.0104166666666666,0.0338202775917959,0.0001320525554685,0.0094870231076777,0.4202104508563966,0.0,0.0147896656046436,0.1432324913213581,0.0790110784630009,090706
HUANCAVELICA_TAYACAJA_HUACHOCOLPA,0.0617283950617283,0.0246909283732631,0.0016759366901264,0.0049468049061462,0.4072333969559047,0.0,0.0293650867083726,0.1373934006206836,0.0833792436645281,090707
HUANCAVELICA_TAYACAJA_HUARIBAMBA,0.0136986301369863,0.042170350585856,0.0005696065732508,0.0059293894422985,0.39568345323741,0.0,0.018812862432031,0.1338709475599029,0.0763419049959669,090709
HUANCAVELICA_TAYACAJA_LAMBRAS,0.0,0.0192822153422241,0.0,0.0005082333807684,0.3516187050359711,0.0,0.0064274051140747,0.1173756461389132,0.0619015256264939,
HUANCAVELICA_TAYACAJA_PAMPAS,0.0654205607476635,0.0776601369042353,0.0002836436538202,0.0143999457884393,0.4729624750903503,0.0,0.047788113768573,0.1624541402929299,0.1051211270307514,090701
HUANCAVELICA_TAYACAJA_PAZOS,0.0266666666666666,0.0551622611262298,0.0010051768414407,0.0074540895846039,0.4029753572707444,0.0,0.0276113682114457,0.1368098156184494,0.0822105919149475,090711
HUANCAVELICA_TAYACAJA_PICHOS,0.0,0.0437564347475076,0.0,0.0030155180592261,0.4629896083133493,0.0,0.0145854782491692,0.1553350421241918,0.0849602601866805,090722
HUANCAVELICA_TAYACAJA_QUICHUAS,0.0555555555555555,0.0272474889619814,0.0002313776326362,0.0042691603984549,0.5138503370531922,0.0,0.0276781407167244,0.172706499150549,0.1001923199336367,090719
HUANCAVELICA_TAYACAJA_QUISHUAR,0.0833333333333333,0.0233611455107715,0.0012711495480764,0.0010164667615368,0.365049895567417,0.0,0.0359885427973937,0.1220221207763179,0.0790053317868558,090713
HUANCAVELICA_TAYACAJA_ROBLE,0.04,0.0271293995884213,0.0,0.0009148200853832,0.564748201438849,0.0,0.0223764665294737,0.1885543405080774,0.1054654035187755,090721
HUANCAVELICA_TAYACAJA_SALCABAMBA,0.0151515151515151,0.057320288750836,6.080483685083106e-05,0.0062343294707596,0.3816060664981529,0.0,0.0241775362464006,0.1292801319896375,0.076728834118019,090714
HUANCAVELICA_TAYACAJA_SALCAHUASI,0.0,0.0248806647165978,6.707931958128792e-05,0.0049129226807616,0.3690746033310337,0.0,0.0083159146787263,0.1246625086705984,0.0664892116746624,090715
HUANCAVELICA_TAYACAJA_SAN MARCOS DE ROCCHAC,0.0363636363636363,0.0522576561280517,0.0009510087981655,0.0036592803415328,0.3337733482938418,0.0,0.0298574337632845,0.1124775428784582,0.0711674883208714,090716
HUANCAVELICA_TAYACAJA_SANTIAGO DE TUCUMA,0.0,0.0258641253869256,0.0,0.0011858778884597,0.3924860111910471,0.0,0.0086213751289752,0.1312239630265022,0.0699226690777387,090723
HUANCAVELICA_TAYACAJA_SURCUBAMBA,0.0410958904109589,0.0315309592873653,0.0011749435813513,0.0070475028799891,0.3871467419365941,0.0,0.0246005977598918,0.1313980816055277,0.0779993396827098,090717
HUANCAVELICA_TAYACAJA_TINTAY PUNCU,0.0,0.0341694053484464,0.0050042271415582,0.0036592803415328,0.5047191604514554,0.0,0.0130578774966682,0.1694594802643294,0.0912586788804988,090718
HUANUCO_AMBO_ACOSTAMBO,0.0,0.0381936188509439,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0127312062836479,0.1321851144701592,0.0724581603769036,
HUANUCO_AMBO_AMBO,0.0775862068965517,0.0457831335183639,0.0002218139632019,0.0242596733753472,0.393335540772403,0.0,0.0411970514593725,0.1391984047159168,0.0901977280876446,100201
HUANUCO_AMBO_CAYNA,0.05,0.0378114723279911,0.0007696235271101,0.0025072846784576,0.4244604316546763,0.0,0.0295270319517004,0.1423225721110446,0.0859248020313725,100202
HUANUCO_AMBO_COLPAS,0.12,0.0449456314668879,0.0005752801073782,0.0020668157484583,0.3952193084242283,0.0,0.055173637191422,0.1324287080575622,0.0938011726244921,100203
HUANUCO_AMBO_CONCHAMARCA,0.0303030303030303,0.0624011372781199,0.0,0.0051500982584536,0.391263459820379,0.0,0.0309013891937167,0.1321378526929442,0.0815196209433304,100204
HUANUCO_AMBO_HUACAR,0.0238095238095238,0.0386900709612151,0.0011352791754411,0.009148200853832,0.3698266479067666,0.0,0.0212116246487266,0.1263249495868662,0.0737682871177964,100205
HUANUCO_AMBO_SAN FRANCISCO,0.0,0.0424089597704376,0.0,0.0019312868469201,0.4058546266435128,0.0,0.0141363199234792,0.1359286378301443,0.0750324788768117,100206
HUANUCO_AMBO_SAN RAFAEL,0.1643835616438356,0.0430722581446326,0.0005720117983967,0.0080978518669106,0.4805755395683453,0.0,0.069342610528955,0.1628911304784186,0.1161168705036868,100207
HUANUCO_AMBO_TOMAY KICHWA,0.04,0.0681326235208409,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0360442078402803,0.1321851144701592,0.0841146611552197,100208
HUANUCO_DATEM DEL MARA ON_CHOLON,0.0,0.0538974999998514,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0179658333332838,0.1321851144701592,0.0750754739017215,
HUANUCO_DATEM DEL MARA ON_HUACRACHUCO,0.0,0.0271298297786203,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0090432765928734,0.1321851144701592,0.0706141955315163,
HUANUCO_DATEM DEL MARA ON_LA MORADA,0.25,0.0556217750256465,0.0,0.0036931625669173,0.3928621808435604,0.0,0.1018739250085488,0.1321851144701592,0.117029519739354,
HUANUCO_DATEM DEL MARA ON_SAN BUENAVENTURA,0.0,0.061517683178365,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0205058943927883,0.1321851144701592,0.0763455044314738,
HUANUCO_DATEM DEL MARA ON_SANTA ROSA DE ALTO YANAJANCA,0.0,0.0201165419676088,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0067055139892029,0.1321851144701592,0.0694453142296811,
HUANUCO_DOS DE MAYO_BELLA UNION,0.0,0.0153886910904288,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0051295636968096,0.1321851144701592,0.0686573390834844,
HUANUCO_DOS DE MAYO_CHUQUIS,0.0434782608695652,0.043057066198193,0.0027752082735324,0.0033543403130717,0.3884892086330935,0.0,0.0297701784470968,0.1306145163153884,0.0801923473812426,100307
HUANUCO_DOS DE MAYO_LA UNION,0.0416666666666666,0.0522090056911954,0.0007828309295482,0.006200447245375,0.4084297779167969,0.0,0.0315528344291367,0.1382100750540573,0.084881454741597,100301
HUANUCO_DOS DE MAYO_MARIAS,0.025,0.0662309483922263,0.0001830099935587,0.0037270447923019,0.5247909780283879,0.0,0.0304713194619283,0.1761726742735632,0.1033219968677458,100311
HUANUCO_DOS DE MAYO_PACHAS,0.0454545454545454,0.1124148298582418,0.0003903686442924,0.0086399674730636,0.3806205035971222,0.0,0.0527532479856932,0.1297534903567286,0.0912533691712109,100313
HUANUCO_DOS DE MAYO_QUIVILLA,0.1428571428571428,0.0270675735442985,0.0009226450660855,0.0011858778884597,0.497601918465228,0.0,0.0569491204891756,0.1662625987845626,0.1116058596368691,100316
HUANUCO_DOS DE MAYO_RIPAN,0.0,0.0620520912750936,0.0008477556542348,0.0031510469607643,0.5084953313944589,0.0,0.0209666156431095,0.1705487927850744,0.0957577042140919,100317
HUANUCO_DOS DE MAYO_SHUNQUI,0.0,0.0330655021364734,0.0,0.0011858778884597,0.5499600319744204,0.0,0.0110218340454911,0.1837153032876267,0.0973685686665589,100321
HUANUCO_DOS DE MAYO_SILLAPATA,0.0588235294117647,0.0701050041593654,0.0,0.0027783424815341,0.3866689780705556,0.0,0.0429761778570433,0.1298157735173633,0.0863959756872033,100322
HUANUCO_DOS DE MAYO_YANAS,0.0,0.0268314414766654,0.0002606888794191,0.0028122247069187,0.3422404933196301,0.0,0.0090307101186948,0.1150175726755163,0.0620241413971055,100323
HUANUCO_HUACAYBAMBA_CANCHABAMBA,0.0,0.0555353870674551,0.0,0.0030155180592261,0.3918465227817747,0.0,0.0185117956891517,0.1316206802803336,0.0750662379847426,100402
HUANUCO_HUACAYBAMBA_COCHABAMBA,0.0,0.0443703710571727,0.0,0.0015247001423053,0.420706912730685,0.0,0.0147901236857242,0.1407438709576634,0.0777669973216938,100403
HUANUCO_HUACAYBAMBA_HUACAYBAMBA,0.0163934426229508,0.0360246592592674,0.0002651673917296,0.0075557362607576,0.4079522096608428,0.0,0.0175610897579826,0.1385026486405334,0.078031869199258,100401
HUANUCO_HUACAYBAMBA_PINRA,0.0,0.0483445927931244,0.0,0.006742562851528,0.3973381294964029,0.0,0.0161148642643748,0.134693564115977,0.0754042141901759,100404
HUANUCO_HUAMALIES_ARANCAY,0.0,0.0644674582056924,0.0,0.001626346818459,0.3169872265452942,0.0,0.0214891527352308,0.1062045244545844,0.0638468385949076,100502
HUANUCO_HUAMALIES_CHAVIN DE PARIARCA,0.0357142857142857,0.0320325035656501,0.0013507000526232,0.0038964559192247,0.3923344083354008,0.0,0.0230324964441863,0.1320769547515418,0.0775547255978641,100503
HUANUCO_HUAMALIES_JACAS GRANDE,0.048780487804878,0.0438381896996926,0.0002802646676971,0.0058616249915294,0.4328123707930207,0.0,0.0309663140574225,0.1462246652615167,0.0885954896594696,100504
HUANUCO_HUAMALIES_JIRCAN,0.0714285714285714,0.0637963283779734,0.0013334775886049,0.001084231212306,0.4266405057771965,0.0,0.0455194591317166,0.1425749123298341,0.0940471857307753,100505
HUANUCO_HUAMALIES_LLATA,0.0686274509803921,0.085870435844071,0.0,0.0146710035915158,0.4101714020488678,0.0,0.0514992956081543,0.1416141352134612,0.0965567154108078,100501
HUANUCO_HUAMALIES_MIRAFLORES,0.074074074074074,0.0346730735147968,0.0003788081143704,0.0035237514399945,0.4006166495375127,0.0,0.036375318567747,0.1347134669925024,0.0855443927801247,100506
HUANUCO_HUAMALIES_MONZON,0.0227272727272727,0.090023158652188,3.930669865809602e-05,0.009927492037677,0.4864679684823569,0.0,0.0375965793593729,0.1654651535066779,0.1015308664330254,100507
HUANUCO_HUAMALIES_PU OS,0.0192307692307692,0.0578612686876059,0.0006838514620529,0.0036931625669173,0.3928621808435604,0.0,0.0259252964601426,0.1321851144701592,0.0790552054651509,
HUANUCO_HUAMALIES_PUNCHAO,0.0,0.0777592414858538,0.0013521363492357,0.0018974046215355,0.3893727123564305,0.0,0.0263704592783632,0.1304233723259887,0.0783969158021759,100508
HUANUCO_HUAMALIES_SINGA,0.0,0.0992951687494875,0.0004964489479419,0.0037270447923019,0.481884762460302,0.0,0.0332638725658098,0.1618706024175346,0.0975672374916722,100510
HUANUCO_HUAMALIES_TANTAMAYO,0.0,0.0277256372883449,0.0004316302984788,0.0022023446499966,0.4610856769130151,0.0,0.0093857558622745,0.1544293405210039,0.0819075481916392,100511
HUANUCO_HUANUCO_AMARILIS,0.0305343511450381,0.049193486781623,0.0084713180805583,0.0914820085383208,0.3931743905135054,0.0,0.0293997186690731,0.1615521330172754,0.0954759258431743,100102
HUANUCO_HUANUCO_CHINCHAO,0.0327868852459016,0.0475098828808135,0.0004101898555445,0.0192451040184319,0.4299983563237284,0.0,0.0269023193274199,0.1497478201140534,0.0883250697207366,100103
HUANUCO_HUANUCO_CHURUBAMBA,0.0649350649350649,0.0528682949440834,0.0003181966582081,0.0196516907230466,0.4906326229893882,0.0,0.0393738521791188,0.1700947712374783,0.1047343117082985,100104
HUANUCO_HUANUCO_HUANUCO,0.0729166666666666,0.0582624422113147,0.000282650631794,0.1418309954597818,0.4028072502590238,0.0,0.0438205865032584,0.1815460819062685,0.1126833342047635,100101
HUANUCO_HUANUCO_MARGOS,0.1111111111111111,0.0611169137156503,0.0004726057244287,0.006742562851528,0.4487769784172661,0.0,0.0575668768503967,0.151839847089598,0.1047033619699974,100105
HUANUCO_HUANUCO_PILLCO MARCA,0.0088495575221238,0.0576972601286856,0.0001202544003137,0.0378125635291725,0.3879932759253655,0.0,0.0222223573503743,0.1419352798181793,0.0820788185842768,100111
HUANUCO_HUANUCO_QUISQUI,0.088235294117647,0.0428052344803139,0.0004016288838054,0.0044385715253777,0.4518203618923042,0.0,0.0438140524939221,0.1520863111392273,0.0979501818165747,
HUANUCO_HUANUCO_SAN FRANCISCO DE CAYRAN,0.05,0.0428262360326774,0.0004686383560957,0.0071152673307582,0.3927512018820962,0.0,0.0310982914629243,0.1332888230709515,0.0821935572669379,100107
HUANUCO_HUANUCO_SAN PABLO DE PILLAO,0.1,0.0204932530802825,0.0012514478464199,0.0057599783153757,0.4876519836762167,0.0,0.0405815669755674,0.1644706539971975,0.1025261104863825,100113
HUANUCO_HUANUCO_SAN PEDRO DE CHAULAN,0.1538461538461538,0.0679405267182974,0.0005201873226105,0.0046418648776851,0.4896256907517464,0.0,0.0741022892956872,0.1647558518764772,0.1194290705860822,100108
HUANUCO_HUANUCO_SANTA MARIA DEL VALLE,0.0106382978723404,0.0485283067519547,0.0001404903983526,0.0224300332045808,0.4198161832524929,0.0,0.0197690316742159,0.1474154054856912,0.0835922185799536,100109
HUANUCO_HUANUCO_YACUS,0.025,0.0684966898137485,0.0006653817200736,0.0023378735515348,0.5498458376156219,0.0,0.0313873571779407,0.1840612370557189,0.1077242971168298,100112
HUANUCO_HUANUCO_YARUMAYO,0.0,0.0501949732718215,0.0,0.0021006979738429,0.4710517300445358,0.0,0.0167316577572738,0.1577174760061262,0.0872245668817,100110
HUANUCO_LAURICOCHA_BA OS,0.1363636363636363,0.0703158119479773,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0688931494372045,0.1321851144701592,0.1005391319536819,
HUANUCO_LAURICOCHA_JESUS,0.0425531914893617,0.0599860129803755,0.0,0.0037270447923019,0.4724220623501201,0.0,0.0341797348232457,0.158716369047474,0.0964480519353599,101001
HUANUCO_LAURICOCHA_JIVIA,0.0,0.0527041039156901,0.0,0.0013214067899979,0.368345323741007,0.0,0.0175680346385633,0.123222243510335,0.0703951390744491,101003
HUANUCO_LAURICOCHA_QUEROPALCA,0.0,0.0319095170600255,0.0,0.000304940028461,0.4517985611510791,0.0,0.0106365056866751,0.1507011670598467,0.0806688363732609,101004
HUANUCO_LAURICOCHA_RONDOS,0.0238095238095238,0.0535954030948924,0.0010253383139393,0.0039981025953784,0.3762166737198475,0.0,0.0261434217394518,0.126738258771742,0.0764408402555969,101005
HUANUCO_LAURICOCHA_SAN FRANCISCO DE ASIS,0.1111111111111111,0.0609323302126189,0.0006521698839034,0.0018296401707664,0.5107913669064748,0.0,0.0575652037358778,0.170873669025747,0.1142194363808124,101006
HUANUCO_LAURICOCHA_SAN MIGUEL DE CAURI,0.0588235294117647,0.0337285273782841,0.0015612245586442,0.0039642203699939,0.5649311059626876,0.0,0.0313710937828977,0.1896317754442271,0.1105014346135624,101007
HUANUCO_LEONCIO PRADO_CASTILLO GRANDE,0.1034482758620689,0.032281270957358,0.0015454715993972,0.0075557362607576,0.421634121274409,0.0,0.0457583394729414,0.1430632858450555,0.0944108126589984,100608
HUANUCO_LEONCIO PRADO_DANIEL ALOMIA ROBLES,0.0512820512820512,0.0623300701036007,0.001399495052063,0.0048451582299925,0.5140887290167866,0.0,0.0383372054792383,0.172977962415593,0.1056575839474156,100602
HUANUCO_LEONCIO PRADO_HERMILIO VALDIZAN,0.0357142857142857,0.0934223995494747,0.0022302652830114,0.0029816358338415,0.4841160779241775,0.0,0.0437889835155906,0.1623659045860064,0.1030774440507985,100603
HUANUCO_LEONCIO PRADO_JOSE CRESPO Y CASTILLO,0.0462962962962962,0.0907981754768408,0.0003168586408676,0.0212441553161211,0.4962883196627412,0.0,0.0458037768046682,0.1725108249929541,0.1091573008988111,100604
